"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",0.0118047855976284,0.00712013685688039,0.00420451882024509,0.0120099101573575,0.00938226830610583,0.0041259517723416,0.00658521899452319,0.00551244010821758,0.00584615310334215,0.00710129106062454,0.00639989570160765,0.00597913758493379,0.00371379425132674,0.00833483704423137,0.00883791795543279,0.00358481915204548,0.00575223381144555,0.00851688664874845,0.00944691615688001,0.0088212719705215,0.0031526405913702,0.00983163166479795,0.00981783317706628,0.00322159240342521,0.00810510071621787,0.0107779208923377,0.00706011278257072,0.00724389695094487,0.0116628073422362,0.0075763155213865,0.0020791138870105,0.00677981323651086,0.00214347857897106,0.00221345837729131,0.005056366669551,0.00181136219580912,0.00623742562015413,0.011739858405513,0.00315212163869657,0.00474151052649661,0.0117004327489201,0.00314833850069053,0.00439093105145442,0.0160357484929236,0.00577559193475277,0.00426332486731036,0.0178202897511885,0.00612680713640583,0.00251088412124525,0.00418443972897145,0.00197277617671945,0.00203850316318665,0.00281965168758524,0.00258679703216295
"2",0.00345191554243096,0.00174677122945309,0.00262607733063015,0.0058950419476229,0.00215539076319417,0.00175918602637378,0.0069293916925518,0.00500883764473108,0.00660149547191533,0.00726392852703293,0.00524122844242941,0.00564094070053227,0.00311668643776261,0.00223348909133852,0.00396915191348355,0.00409494851046143,0.00233591398972683,0.00323558421180801,0.00787365036580088,0.00506693640252093,0.00579486274745507,0.0059960641050369,0.00590610192066814,0.00556258877585135,0.00632011619743036,0.00457093583327938,0.00588821815784224,0.00719228901009327,0.00501781078843188,0.0056445417312686,0.00725514878158807,0.00477871923389041,0.00656188926479132,0.00680332510633763,0.00444263207970696,0.00652165516473174,0.0084120491166009,0.00610100665711565,0.00862682119345747,0.00726103222791735,0.00665828585327861,0.00718565881828833,0.00871297871087176,0.00548392400552304,0.00488347671704082,0.00698117206726909,0.00584336065332422,0.00602748964209195,0.00683729491390661,0.00384492047630127,0.00342070035068697,0.00806508618945923,0.00412912773257806,0.00459742930322686
"3",0.00373350496729526,0.00317762532393531,0.00427626203325666,0.00385335839118236,0.00369041490947608,0.00404546826360497,0.00402879476020116,0.00305707145751062,0.00445288194542599,0.00435130716791468,0.00310254280392198,0.00485230621791494,0.00323541816134557,0.00347898680827591,0.00539095013767582,0.00408029933088197,0.00370454804629626,0.0051859201793153,0.00469482246132843,0.00500945099758367,0.00538297940217724,0.0046447623521295,0.00548786801355798,0.00567580918847627,0.00392925151278676,0.00482298312614063,0.00496267425378155,0.0041152881515954,0.00480130743757977,0.00465716218318675,0.00511937890082304,0.00598819863355727,0.0065094433146725,0.00515208225510231,0.00595341452547485,0.0064666354173219,0.00287228928770408,0.00406060104085293,0.00325220197272772,0.00240217628045638,0.00441533887282508,0.00352156108781474,0.00430051870536581,0.00537021800469185,0.00434118850510396,0.00426860858316014,0.00524165158119419,0.00540807058195735,0.00681873917612173,0.00501623379728644,0.00431548304879982,0.00581810547048907,0.00464503154258263,0.00483288061210132
"4",0.00257434769944764,0.00272202510593255,0.00519172127881881,0.00686595800071298,0.00590313260949337,0.00271794405542449,0.00364671513613087,0.00320274878664872,0.0102884728324752,0.00535944434618874,0.0053021599194629,0.00992734357839612,0.0040829643410626,0.00615736167790922,0.0054162046586675,0.0065099708989615,0.00229923584561184,0.0008702481401047,0.00443848743074285,0.0117776122721245,0.00535909101203598,0.00295883070747671,0.0119056770200482,0.00735025321437882,0.00689375841566716,0.00898736451413105,0.00849823022796342,0.00616931962057402,0.0125761650267062,0.00941460447645841,0.00761814627085891,0.0128189942859161,0.00116820851617238,0.00445156479129257,0.00926181432268709,0.00221941051765471,0.0157888267206548,0.00467002829358657,0.0171144638253139,0.0165197132182008,0.00596428947077069,0.0218965815169061,0.0105473098276885,0.00626154444210028,0.0147414539301372,0.0113018591691918,0.00702172978042256,0.0165666018978873,0.0239861905150859,0.0125762907456215,0.0197125831353187,0.0167798311018767,0.0118115338188203,0.0152340936857403
"5",0.00396276576108143,0.0103842636190891,0.00318267187034218,0.00364291314544588,0.0104927544886255,0.00344238719738566,0.00472896804777904,0.00648520918175862,0.00692840398250236,0.00532376317412054,0.00743212003693087,0.00680354631397193,0.00701072568495574,0.0102055621111761,0.00931411509137755,0.00751687784815919,0.0100365373053169,0.00917642942511772,0.0040575065540043,0.00506441498972107,0.00365484994123608,0.00383027400442025,0.00524453488357206,0.00240623172246457,0.00420598771641915,0.00315134909446451,0.00343496054551507,0.00340135360045325,0.00488792562275106,0.00555208190762153,0.00626103053230996,0.00769937381294204,0.00759645268862877,0.00967392831260284,0.00767728332476887,0.00876197907242076,0.00773731699604051,0.0056055298503447,0.00407654480835533,0.00605580419534601,0.00466316092097699,0.00426414158393252,0.00242299362185477,0.00425532747784295,0.00240912489182388,0.00211337497563645,0.00510489949200121,0.0029737454180909,0.00463982558149295,0.00399927135930347,0.00203765045275398,0.00176050981515186,0.00533834364763137,0.00487750802260702
"6",0.000947982709680536,0.000818755184621059,0.00051087071954556,0.00162915715098359,0.00207903608389134,0.00047680352860499,0.00179378721269066,0.00178919778428465,0.00167018001603221,0.00264226982549481,0.00200359679260284,0.00229216743060291,0.000190815501502006,0.00012637071515433,0.000162771601409517,0.00120760144396144,0.000123459337900548,0.000161590867945051,0.00167857586718866,0.0020583317348763,0.00124511841436572,0.00117557223529694,0.00275120980159331,0.000884430631584317,0.00396098090690889,0.00389275687406362,0.0037294665913519,0.00378293220311046,0.0043274172795619,0.00397681916181473,0.000310916248190694,0.000242546070624459,0.000313701958775777,0.000494261832482823,0.000798916579734855,0.000675242465503065,0.00149521755877035,0.00172842546930961,0.00135738137991893,0.001565616089666,0.00272875161570495,0.00104707900913196,0.00198766847776163,0.00237850635274589,0.00232164724752572,0.00258823990224771,0.00241553235246684,0.00185493725355239,0.000861009536591139,0.00102892211631199,0.00109710194846118,0.00114911707456927,0.00141559722746568,0.00132125779548464
"7",0.00249702754480336,0.00554787707080756,0.00216764884848811,0.00399614822845392,0.00827191980858495,0.000715730301212929,0.00945030002008951,0.00773099113946838,0.00373753944406224,0.011542756040647,0.00747932461478884,0.00264297189690247,0.00630671912567168,0.00495347538377396,0.00621773507502569,0.00546822147385828,0.00244435213033692,0.00388973228713164,0.00318341107574939,0.00914125571864619,0.000850228238104523,0.00147504673144209,0.0119138866591075,0.000470827236132848,0.00766284207622397,0.0114428729836047,0.00408676572203977,0.00946867765828286,0.0103274429176137,0.00293247838596413,0.00547876308876104,0.00692186332663792,0.00476394365741508,0.00414004938867416,0.00488385399092337,0.00395624713039428,0.00639501898207773,0.00849507105888602,0.00541358382314898,0.00390031666502649,0.0100845978104208,0.00695014519341456,0.00918049414911371,0.00536503242062466,0.00585556353279538,0.00453804197573206,0.00515365824272901,0.00913984928639493,0.00554681408236271,0.00376955397641027,0.00169535923950868,0.00323004508550522,0.00219780093296189,0.00272266249889153
"8",0.00591890962747075,0.00464813802832891,0.00527727231194207,0.00752526893643968,0.00500770558691321,0.00767402713781009,0.00678404578583691,0.00544017648924439,0.00582637794283189,0.00774579501276376,0.00570050685030964,0.00802689188754762,0.00627982486777394,0.00563975102187713,0.00433182336855012,0.00837868884013843,0.00466492948087701,0.00645368000654182,0.00637473772501896,0.00694261287239906,0.00617493447033354,0.00616390364334189,0.00749839249256412,0.00653858515059496,0.00725078038335086,0.00582476092686733,0.00733035849843859,0.00675696522323585,0.00611661430761072,0.00758139947468447,0.00709361063212538,0.00649642887029467,0.00578345100795667,0.00762386342328352,0.0061063457717357,0.00668311626338778,0.00347310777067794,0.00444718875134461,0.00583603340092228,0.00614081932738097,0.00555315424255144,0.00348176850651696,0.00470577976921005,0.00361445154252297,0.00762350958483204,0.00753999315827368,0.00381560678147284,0.00468048610110759,0.00371006680199646,0.00492190497675221,0.00623637689832172,0.00627151347195201,0.00364766753146327,0.00477210246023347
"9",0.000795582168104378,0.000696440543575047,0.000534458003641382,0.00105147184677703,0.00100616848445882,0.000621347544868706,0.00144174989087811,0.00128809282550241,0.00130431779008147,0.00161753112041522,0.00117399476426369,0.00149919639021538,0.00107117440364346,0.00089749100932946,0.00107073305780835,0.00129884050668544,0.00102593389875935,0.00120422105974763,0.00125953157528508,0.00153405290899599,0.00133074211524055,0.0011133824409145,0.0016111081871466,0.00118684995471523,0.00180873796078251,0.00186671686911181,0.00192777309559326,0.00187741946900878,0.00191653387601979,0.00194033089473811,0.00171125668639254,0.00176542973738758,0.00179040249869503,0.00178114494120177,0.00187022437403584,0.00188931873582477,0.00126012294462445,0.00127361319668095,0.00152405431547426,0.00114041924156064,0.0014711574015784,0.00120978657029632,0.00171981137651684,0.00185347051767578,0.00183554171672589,0.0017073139849149,0.00193354856776651,0.00191626002831576,0.00130219664576133,0.00138044878049796,0.00164380336874818,0.00151350925639554,0.001480598771759,0.00145443032941221
"10",0.000957034674429044,0.000739501868710163,0.00188597431746821,0.00242498741785413,0.00460093832735592,0.000901440709707606,0.000656827547135171,0.000683468130518025,0.00186601481718124,0.00262308966411727,0.000883864152423314,0.000603383596923139,0.000946727753640629,0.000819347350016548,0.00323102405894055,0.00210502014400016,0.000664715748940836,0.000659653889030349,0.0049910116498574,0.00398967425232854,0.0028549190611795,0.00443658085320189,0.00846473939485527,0.00232899131869156,0.00469834964212585,0.00377191459928236,0.00443904016087838,0.00522934273246026,0.00301672794973074,0.00583821771996225,0.00245990086901124,0.00248685952455479,0.00585328873779459,0.00261462175382984,0.00207158213954789,0.00764910986832439,0.00496834907287685,0.00731404387018996,0.00533425836797306,0.00464813729332898,0.00925020133071069,0.00399918817257388,0.00421880952495091,0.0140924092473444,0.00536517402120776,0.00560087604852599,0.0167323802110142,0.00508236227053685,0.00255539794825184,0.007490600956517,0.00449178653385015,0.00333163228507332,0.00792099468163979,0.00312811496049057
