0.27505,0.069133,0.0096966,0.1117,0.010721,0.067636,0.0090622,0.10599,0.0099598,0.026089,0.028206,0.030328,0.026626,0.024679,0.027993,0.02914,0.026032,0.09504,0.030192,0.099834,0.043158,0.090123,0.029282,0.10074,0.046821,0.11909,0.12302,0.17867,0.15664,0.10509,0.12348,0.17755,0.17387,0.10319,0.082878,0.11841,0.069113,0.12021,0.078612,0.13092,0.077072,0.04851,0.044135,0.044082,0.044285,0.047393,0.043618,0.043979,0.049051,0.028443,0.059233,0.029062,0.096985,0.030909,0.058315,0.031134,0.096661,0.48648,0.55257
0.23648,0.085649,0.0095957,0.06205,0.010546,0.088447,0.0092829,0.05722,0.0082979,0.042839,0.04168,0.042171,0.043265,0.038862,0.031997,0.032715,0.03696,0.10388,0.071933,0.1366,0.050324,0.10483,0.055113,0.11586,0.044607,0.13868,0.18747,0.1146,0.086802,0.15335,0.18485,0.10028,0.078535,0.14683,0.10486,0.099321,0.078598,0.20023,0.089018,0.085005,0.077789,0.05881,0.061566,0.059464,0.057156,0.051332,0.054746,0.055035,0.054313,0.029592,0.077718,0.033856,0.048464,0.029751,0.076328,0.028119,0.058398,0.51061,0.52544
0.17414,0.057643,0.00637,0.087301,0.0067639,0.056499,0.0050281,0.077575,0.0053449,0.037411,0.04758,0.048322,0.037201,0.03365,0.03882,0.039741,0.034435,0.17731,0.077469,0.14844,0.062556,0.14302,0.061788,0.13008,0.065366,0.22569,0.19164,0.16109,0.18486,0.17018,0.15558,0.15275,0.21307,0.17018,0.10703,0.13073,0.10892,0.13392,0.093143,0.13133,0.13949,0.07304,0.059192,0.050813,0.057945,0.057811,0.051773,0.060122,0.070736,0.030626,0.047505,0.023679,0.067663,0.025198,0.048264,0.027526,0.076286,0.4178,0.45113
0.27213,0.08387,0.010925,0.093338,0.010916,0.083819,0.0079205,0.085234,0.011053,0.038963,0.03432,0.029111,0.030084,0.026705,0.029528,0.029973,0.035556,0.12237,0.04194,0.11409,0.035443,0.10716,0.040358,0.11648,0.04242,0.17525,0.16831,0.15471,0.14695,0.19488,0.13286,0.19033,0.14874,0.09766,0.086029,0.094029,0.08236,0.092428,0.088864,0.10981,0.084695,0.047747,0.041564,0.040877,0.042402,0.038464,0.044261,0.04539,0.048857,0.021097,0.075703,0.024305,0.070031,0.025986,0.084954,0.029614,0.083991,0.41439,0.57135
0.12183,0.059598,0.0031616,0.089517,0.0044025,0.053992,0.0030399,0.077045,0.0044163,0.035607,0.042635,0.041463,0.032579,0.030207,0.035733,0.042534,0.035949,0.17102,0.056121,0.15359,0.050684,0.13755,0.041485,0.13268,0.05543,0.20345,0.19211,0.20437,0.2012,0.13678,0.14858,0.18029,0.24403,0.20219,0.11805,0.2218,0.10139,0.15802,0.10073,0.20671,0.1366,0.069834,0.060991,0.054603,0.05646,0.057389,0.057548,0.060262,0.066619,0.019622,0.057768,0.016673,0.074229,0.017763,0.058333,0.018777,0.082747,0.41923,0.35191
0.032842,0.013997,0.0011908,0.014375,0.0011865,0.013576,0.0012308,0.014911,0.0011362,0.0062055,0.0059557,0.0056835,0.0060775,0.0060479,0.006021,0.0062971,0.0061015,0.027107,0.0080993,0.028105,0.010243,0.028235,0.0085014,0.028583,0.010436,0.029569,0.030561,0.03961,0.033813,0.029802,0.031637,0.035129,0.036773,0.030569,0.021523,0.039181,0.019279,0.039544,0.019931,0.038005,0.02027,0.01065,0.011461,0.011526,0.011926,0.011907,0.011721,0.011069,0.010249,0.007027,0.011365,0.0084521,0.012502,0.0079645,0.01118,0.0066731,0.012128,0.98336,0.096938
0.19536,0.044039,0.007275,0.11145,0.0078525,0.047965,0.0068419,0.09379,0.004962,0.028584,0.03928,0.044876,0.033645,0.038635,0.038649,0.029918,0.024229,0.079782,0.045327,0.17102,0.056256,0.09379,0.030648,0.11456,0.041691,0.087542,0.15493,0.48578,0.13472,0.079567,0.11284,0.30101,0.10548,0.099279,0.16321,0.186,0.073094,0.092077,0.10199,0.12655,0.065768,0.071117,0.059159,0.052966,0.051513,0.047982,0.038464,0.042859,0.053181,0.019518,0.046826,0.02092,0.081426,0.012456,0.039148,0.022948,0.093618,0.31982,0.43951
0.26664,0.099114,0.0089538,0.063547,0.010255,0.095637,0.0084512,0.058073,0.0092976,0.031852,0.029424,0.028674,0.032424,0.031607,0.027136,0.028794,0.031751,0.064985,0.039447,0.065087,0.02899,0.060598,0.038776,0.058023,0.030727,0.073538,0.07868,0.0473,0.048318,0.071354,0.073691,0.044792,0.050273,0.095892,0.051109,0.049291,0.047541,0.083481,0.047744,0.051795,0.049186,0.038128,0.040012,0.040076,0.034413,0.036121,0.039017,0.041884,0.036097,0.020479,0.08821,0.019908,0.055753,0.019995,0.088854,0.020759,0.058662,0.65745,0.58703
0.078829,0.047794,0.0015706,0.04494,0.0015458,0.048667,0.0016009,0.044705,0.0015762,0.020805,0.019729,0.01989,0.020918,0.020887,0.01998,0.0199,0.020496,0.10316,0.027073,0.10065,0.028172,0.10686,0.026824,0.097563,0.027724,0.095684,0.090016,0.085576,0.091066,0.096992,0.087542,0.08182,0.087398,0.14112,0.062505,0.1338,0.069042,0.13993,0.060769,0.12401,0.065808,0.047093,0.049173,0.050416,0.048718,0.046683,0.047397,0.048682,0.047278,0.028609,0.036883,0.028283,0.034262,0.026593,0.036213,0.027367,0.034208,0.816,0.30133
0.11103,0.045055,0.0037502,0.073446,0.0025959,0.0406,0.0026292,0.072499,0.0028781,0.017556,0.025653,0.022642,0.016408,0.016327,0.018137,0.02112,0.024699,0.15851,0.041174,0.12787,0.039442,0.1351,0.031916,0.13109,0.036749,0.22431,0.16884,0.14725,0.15892,0.20461,0.20517,0.1371,0.17828,0.22528,0.091299,0.19243,0.093977,0.28032,0.079438,0.21148,0.12194,0.056785,0.049022,0.053824,0.056392,0.053533,0.058799,0.057001,0.061673,0.039067,0.028515,0.044049,0.057847,0.047138,0.033005,0.034314,0.063879,0.48962,0.31087
